,AirBnB_id,active_within_0_2,arts_within_0_2,food_within_0_2,nightlife_within_0_2,restaurants_within_0_2,shopping_within_0_2,active_within_2_4,arts_within_2_4,food_within_2_4,nightlife_within_2_4,restaurants_within_2_4,shopping_within_2_4,active_beyond_4,arts_beyond_4,food_beyond_4,nightlife_beyond_4,restaurants_beyond_4,shopping_beyond_4
320,14757352,1,0,3,3,7,0,0,0,2,3,9,0,0,0,0,0,0,0
321,14757749,0,1,2,0,5,0,0,0,0,1,5,0,0,1,1,5,7,0
322,14769070,0,1,1,0,5,0,1,0,0,0,8,0,0,0,0,2,6,0
323,14852812,0,0,2,2,8,0,0,0,0,3,10,0,0,0,0,0,0,0
324,14868058,0,1,2,2,5,0,0,0,0,2,5,0,0,0,0,1,7,0
325,14893517,0,0,0,0,1,0,0,0,3,5,11,0,0,0,1,3,7,0
326,14902319,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
327,14968777,1,0,1,0,6,0,0,0,2,2,4,0,0,0,0,1,7,0
328,14975526,0,1,2,2,5,0,0,0,0,2,5,0,0,0,0,1,7,0
329,15020186,0,0,1,5,15,0,0,0,0,2,3,0,0,0,0,0,0,0
330,15036275,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
331,15055564,0,0,2,1,5,0,0,0,0,3,12,0,0,0,0,0,1,0
332,15071964,0,0,1,5,14,0,0,0,0,1,4,0,0,0,0,0,0,0
333,15072608,0,0,2,0,4,0,0,0,1,1,2,0,0,0,2,3,13,0
334,15098742,0,1,2,2,7,0,0,0,0,2,6,0,0,0,0,0,4,0
335,15113339,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
336,15127355,0,0,0,0,1,0,0,0,1,3,5,0,0,0,2,4,12,0
337,15142243,0,1,2,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0
338,15147231,0,0,1,5,12,0,0,0,0,1,7,0,0,0,0,0,0,0
339,15166733,0,1,2,3,8,1,0,0,1,2,9,0,0,0,0,0,0,0
340,15189035,0,1,0,1,4,0,0,0,2,2,5,0,0,0,0,1,8,0
341,15191427,0,1,2,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0
342,15236386,0,0,2,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0
343,15239264,0,0,0,0,1,0,0,0,4,3,10,0,0,0,0,2,6,0
344,15255985,0,0,0,0,3,0,0,0,3,7,11,0,0,1,1,3,4,0
345,15283315,0,0,3,4,7,0,0,1,1,2,3,0,0,0,0,2,8,0
346,15329286,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
347,15336863,0,0,1,0,0,0,1,0,2,2,5,1,3,0,3,1,4,2
348,15342576,0,1,1,0,5,0,1,0,0,0,7,0,0,0,1,2,6,0
349,15343788,0,0,0,0,2,0,0,1,2,3,8,0,0,0,0,1,7,0
350,15355149,0,0,1,0,0,0,1,0,2,2,5,1,3,0,3,1,4,2
351,15372080,0,0,1,0,0,0,1,0,2,2,5,1,3,0,3,1,4,2
352,15373565,0,0,1,0,0,0,1,0,2,2,5,1,3,0,3,1,4,2
353,15374069,0,1,2,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0
354,15374911,0,0,1,0,0,0,1,0,2,2,5,1,3,0,3,1,4,2
355,1537921,0,1,2,4,8,0,0,0,0,3,10,0,0,0,0,0,0,0
356,15391164,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
357,15408899,0,1,2,0,5,0,0,0,0,1,5,0,0,1,1,5,7,0
358,15411385,0,0,4,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
359,15413833,0,1,2,6,13,0,0,0,0,0,5,0,0,0,0,0,0,0
360,15421188,0,1,2,3,12,1,0,0,0,2,6,0,0,0,0,0,0,0
361,15461513,0,0,0,0,0,0,0,0,3,5,18,0,0,0,0,0,0,0
362,15462212,0,0,1,5,15,0,0,0,0,2,3,0,0,0,0,0,0,0
363,1546787,0,0,6,5,13,0,0,0,0,1,4,0,0,0,0,0,0,0
364,15469487,0,1,1,1,5,1,0,0,2,0,3,0,0,0,2,2,8,0
365,15495125,0,1,1,1,4,0,0,0,1,4,13,0,0,0,0,0,0,0
366,1550764,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
367,15521567,0,0,0,0,3,0,0,0,4,1,4,0,0,0,2,3,12,0
368,15537677,0,1,2,4,13,1,0,0,0,2,5,0,0,0,0,0,0,0
369,15549314,0,0,0,0,2,0,0,0,1,4,12,0,0,0,0,1,4,0
370,1557535,0,1,0,1,3,0,0,0,2,1,4,0,0,0,0,2,10,0
371,15578979,1,0,1,0,6,0,0,0,2,2,4,0,0,0,0,1,7,0
372,15581903,0,0,2,1,7,0,0,1,2,1,6,0,0,0,0,1,4,0
373,15600456,0,0,5,5,13,0,0,0,0,1,4,0,0,0,0,0,0,0
374,15634836,0,0,2,2,3,0,0,0,1,4,13,0,0,0,0,0,1,0
375,15642475,0,1,0,1,2,0,0,0,2,3,6,0,0,0,0,3,10,0
376,15659470,1,0,0,0,7,0,0,0,2,4,8,0,0,0,0,1,2,0
377,15677122,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
378,15679040,0,0,2,0,1,0,0,1,0,1,4,0,0,0,1,3,11,0
379,15699189,0,1,2,1,6,0,0,0,0,0,4,0,0,1,2,4,7,0
380,15702787,0,1,2,3,7,0,0,0,0,3,10,0,0,0,0,0,0,0
381,15705518,0,0,1,5,12,0,0,0,0,1,7,0,0,0,0,0,0,0
382,15706869,0,1,2,7,14,0,0,0,0,0,4,0,0,0,0,0,0,0
383,15706984,0,0,5,6,14,0,0,0,0,1,3,0,0,0,0,0,0,0
384,15756665,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
385,15803372,0,0,4,1,9,0,1,0,0,0,2,0,0,0,1,2,6,0
386,15806461,0,0,6,4,9,0,0,0,0,1,8,0,0,0,0,0,0,0
387,15806479,0,0,0,0,2,0,1,0,0,1,4,0,0,0,0,5,13,0
388,15807102,0,0,2,1,9,0,0,0,2,1,2,0,0,0,0,2,7,0
389,15814256,0,0,1,4,10,0,0,0,0,2,9,0,0,0,0,0,0,0
390,15820455,0,1,1,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0
391,1583339,0,1,1,3,7,0,0,0,1,3,11,0,0,0,0,0,0,0
392,1583557,0,1,1,3,7,0,0,0,1,3,11,0,0,0,0,0,0,0
393,1584280,0,1,1,3,7,0,0,0,1,3,11,0,0,0,0,0,0,0
394,15863202,0,1,2,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0
395,1587240,0,1,1,3,7,0,0,0,1,3,11,0,0,0,0,0,0,0
396,15873507,0,1,2,9,16,0,0,0,0,0,1,0,0,0,0,0,0,0
397,15873838,0,0,2,1,9,0,0,1,1,2,3,0,0,0,0,1,6,0
398,15886439,0,0,2,2,8,0,0,0,0,3,9,0,0,0,0,0,1,0
399,15909011,0,0,0,0,1,0,0,1,1,3,9,0,0,0,0,2,8,0
400,15912951,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
401,15916605,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
402,15929927,1,0,1,0,7,0,0,0,2,3,5,0,0,0,0,1,5,0
403,15938578,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
404,15950402,0,0,2,0,4,0,0,0,2,1,3,0,0,0,2,3,12,0
405,15954358,0,0,1,1,6,0,0,0,0,6,12,0,0,0,0,0,0,0
406,15955407,0,0,2,1,8,0,0,0,2,1,3,0,0,0,0,2,7,0
407,15989987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,18,0
408,15990952,0,1,2,3,12,1,0,0,0,2,6,0,0,0,0,0,0,0
409,15996684,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
410,16013084,0,1,0,1,4,0,0,0,2,2,7,0,0,0,0,1,6,0
411,16016032,0,0,1,0,6,0,1,0,0,0,5,0,0,0,0,2,8,0
412,16023993,0,0,0,0,1,0,0,0,1,2,6,0,0,1,1,4,11,0
413,16024751,0,1,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
414,16026955,0,1,3,2,10,1,0,0,0,2,7,0,0,0,0,0,0,0
415,16029409,0,0,1,0,4,1,1,0,0,0,6,0,0,0,1,3,7,0
416,16031519,0,1,1,2,6,0,0,0,2,3,10,0,0,0,0,0,0,0
417,16053550,0,0,6,5,14,0,0,0,0,1,3,0,0,0,0,0,0,0
418,16055345,0,0,0,0,1,0,0,0,1,3,5,0,0,0,2,4,12,0
419,16063069,0,0,5,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
420,16080042,0,1,2,3,12,1,0,0,0,2,6,0,0,0,0,0,0,0
421,16080524,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
422,16081511,0,1,3,2,10,1,0,0,0,2,7,0,0,0,0,0,0,0
423,16081910,0,1,2,3,12,1,0,0,0,2,6,0,0,0,0,0,0,0
424,16082212,0,0,1,3,8,0,0,0,0,3,11,0,0,0,0,0,0,0
425,16082910,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
426,16083374,0,1,2,3,12,1,0,0,0,2,6,0,0,0,0,0,0,0
427,16083637,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
428,16090800,0,0,2,2,9,0,0,0,0,2,6,0,0,0,0,0,3,0
429,16099588,0,0,3,5,8,0,0,0,0,1,3,0,0,1,1,4,7,0
430,16129718,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
431,16130404,0,0,2,0,1,0,0,1,0,1,4,0,0,0,1,3,11,0
432,16149863,0,0,1,0,6,0,1,0,0,0,5,0,0,0,0,2,8,0
433,16160199,0,0,5,4,10,0,0,0,0,3,7,0,0,0,0,0,0,0
434,16176488,0,0,1,0,2,0,0,0,1,0,3,0,0,1,2,5,11,0
435,16188315,0,0,2,1,6,1,2,1,1,0,3,0,0,0,2,0,6,0
436,16193991,0,1,1,7,15,0,0,0,0,1,3,0,0,0,0,0,0,0
437,16194776,0,1,1,2,7,0,0,0,1,3,10,0,0,0,0,0,0,0
438,16206015,0,0,0,5,12,0,0,0,1,1,7,0,0,0,0,0,0,0
439,16237658,0,0,2,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
440,1625117,0,0,0,0,2,0,0,1,2,2,5,0,0,0,0,2,10,0
441,16251930,0,0,0,0,0,0,0,1,2,6,16,0,0,0,0,0,2,0
442,16259348,0,1,3,5,8,1,0,0,0,1,9,0,0,0,0,0,0,0
443,16260404,0,0,6,5,12,0,0,0,0,1,5,0,0,0,0,0,0,0
444,16265448,0,0,2,1,9,0,0,0,2,1,2,0,0,0,0,2,7,0
445,16273069,1,0,0,0,3,0,0,1,3,6,13,0,0,0,0,0,0,0
446,16274647,0,0,0,3,8,0,0,0,3,4,6,0,0,1,1,3,4,0
447,16284438,0,0,2,2,8,0,0,0,0,3,10,0,0,0,0,0,0,0
448,16295563,0,0,1,3,7,0,0,0,1,3,11,0,0,0,0,0,0,0
449,16302619,0,0,2,0,5,0,0,0,0,1,3,0,0,0,2,3,10,0
450,16320147,0,0,2,6,15,0,0,0,0,1,3,0,0,0,0,0,0,0
451,16349317,0,0,0,1,6,0,0,0,0,5,14,0,0,0,0,0,0,0
452,16353363,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
453,16360040,0,0,0,0,3,0,0,1,1,1,7,0,0,0,2,4,9,0
454,16363762,0,1,1,0,0,0,0,0,1,1,5,0,0,0,2,3,12,0
455,16375429,0,0,2,1,3,1,0,1,0,0,7,0,1,0,2,0,6,0
456,16382272,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1640655,0,0,4,4,10,0,0,0,0,1,7,0,0,0,0,0,0,0
458,16415638,0,1,2,1,5,0,0,0,0,2,4,0,0,0,0,1,8,0
459,16455786,0,0,4,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
460,16462810,0,1,3,6,14,0,0,0,0,1,3,0,0,0,0,0,0,0
461,16468785,0,0,3,1,10,0,0,0,2,1,3,0,0,0,0,2,5,0
462,16486958,0,1,2,6,14,0,0,0,0,0,4,0,0,0,0,0,0,0
463,16518358,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
464,16529833,0,0,1,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0
465,16540510,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
466,16547186,0,1,1,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0
467,16555740,0,0,0,0,1,0,0,1,2,3,9,0,0,0,0,1,7,0
468,16559094,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
469,16566092,0,0,1,0,5,0,1,0,0,0,4,0,0,0,0,3,10,0
470,16566806,0,0,5,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
471,16568892,0,0,3,3,7,0,0,1,1,3,3,0,0,0,0,3,8,0
472,16594326,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
473,16601868,0,1,0,1,4,0,0,0,2,2,7,0,0,0,0,1,6,0
474,16603192,1,0,5,4,10,0,0,0,0,3,6,0,0,0,0,0,0,0
475,16613520,0,1,2,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0
476,1661560,0,0,2,2,8,0,0,1,0,2,10,0,0,0,0,0,0,0
477,16631625,0,0,5,3,10,0,0,0,0,3,7,0,0,0,0,0,0,0
478,16635019,0,0,2,1,9,0,0,0,2,0,2,0,0,0,0,3,7,0
479,16636088,0,0,1,0,5,0,1,0,0,1,8,0,0,0,0,1,6,0
480,16641071,0,0,1,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
481,16643263,0,1,2,8,14,0,0,0,0,0,4,0,0,0,0,0,0,0
482,16685487,0,0,0,0,1,0,1,0,0,2,7,0,0,0,0,3,11,0
483,16691104,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
484,16692768,0,0,1,0,0,0,0,0,1,0,6,0,0,1,2,4,10,0
485,16770288,0,1,2,6,13,0,0,0,0,0,5,0,0,0,0,0,0,0
486,16795349,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
487,16807873,0,0,0,0,8,0,0,0,3,0,8,0,0,0,0,1,4,0
488,16858001,0,0,1,0,2,0,0,1,1,1,3,0,0,0,2,3,11,0
489,16884955,0,1,3,4,8,1,0,0,0,1,9,0,0,0,0,0,0,0
490,16944152,0,0,1,5,12,0,0,0,0,1,7,0,0,0,0,0,0,0
491,16944642,0,1,0,1,4,0,0,0,2,2,5,0,0,0,0,1,8,0
492,16945346,0,0,2,1,9,0,0,0,2,0,2,0,0,0,0,3,7,0
493,16982090,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
494,16998469,0,0,2,1,6,0,0,0,0,3,9,0,0,0,0,0,3,0
495,17006591,0,1,2,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
496,17009982,0,0,3,1,10,0,0,0,1,1,4,0,0,0,0,2,5,0
497,17011314,0,1,2,3,12,1,0,0,0,2,6,0,0,0,0,0,0,0
498,17016355,0,0,2,2,7,0,0,0,0,3,11,0,0,0,0,0,0,0
499,17029110,0,0,3,4,7,0,0,1,1,2,3,0,0,0,0,2,8,0
500,17030733,0,1,2,5,11,0,0,0,0,2,7,0,0,0,0,0,0,0
501,17038951,0,1,2,1,7,0,0,0,2,3,10,0,0,0,0,0,0,0
502,17072555,0,0,4,6,15,0,0,0,0,1,2,0,0,0,0,0,0,0
503,17101446,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
504,17112079,0,0,1,6,16,0,0,0,1,0,1,0,0,0,0,0,0,0
505,17140384,0,1,2,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
506,17140617,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
507,17141006,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
508,17141548,0,1,2,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0
509,17141755,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1714215,0,0,2,0,6,0,0,1,0,1,5,0,0,1,0,4,6,0
511,17143440,0,0,4,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
512,17149970,0,1,2,2,6,0,0,0,0,3,7,0,0,0,0,0,4,0
513,17155168,0,0,1,0,7,0,0,0,3,0,4,0,0,1,0,1,6,0
514,17170311,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0
515,17171026,0,0,1,1,6,0,0,0,0,5,12,0,0,0,0,0,0,0
516,17213383,0,0,1,0,1,0,0,1,1,6,15,0,0,0,0,0,2,0
517,17221886,0,1,0,2,5,0,0,0,2,2,5,0,0,0,0,1,7,0
518,17253132,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
519,17253423,0,1,3,2,9,0,0,0,1,2,7,0,0,0,0,1,2,0
520,17255656,0,1,2,1,4,0,0,0,0,2,5,0,0,0,0,1,8,0
521,17282189,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
522,17315352,0,0,2,2,7,0,0,0,0,3,11,0,0,0,0,0,0,0
523,17386845,0,0,1,3,8,0,0,0,0,3,11,0,0,0,0,0,0,0
524,17400631,0,0,0,0,0,0,0,1,1,7,16,0,0,0,0,1,2,0
525,17408565,0,1,2,5,12,0,0,0,0,1,6,0,0,0,0,0,0,0
526,17418004,0,1,3,5,9,1,0,0,0,1,8,0,0,0,0,0,0,0
527,17428745,0,0,2,6,14,0,0,0,0,0,5,0,0,0,0,0,0,0
528,17446216,0,0,1,0,8,0,0,0,1,0,5,0,0,0,0,2,7,0
529,17464235,0,1,0,1,5,0,0,0,2,4,12,0,0,0,0,0,0,0
530,17475002,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
531,17481682,0,0,2,0,4,0,0,0,2,1,3,0,0,0,0,2,12,0
532,17511434,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
533,17512031,0,0,0,0,2,0,0,0,1,1,9,0,0,0,0,3,9,0
534,17522545,0,0,2,1,5,0,0,1,0,3,8,0,0,0,0,0,4,0
535,17543684,0,1,2,1,4,0,0,0,2,1,7,0,0,1,0,4,5,0
536,17569587,0,1,2,3,7,0,0,0,0,3,10,0,0,0,0,0,0,0
537,17572874,0,0,1,5,14,0,0,0,0,2,4,0,0,0,0,0,0,0
538,17591838,1,0,3,0,7,0,0,0,1,1,1,0,0,0,3,3,8,0
539,17593035,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
540,17617885,0,1,2,8,14,0,0,0,0,0,4,0,0,0,0,0,0,0
541,17619893,0,0,4,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
542,17653675,0,0,2,2,8,0,0,1,0,3,10,0,0,0,0,0,0,0
543,17654614,0,0,6,5,14,0,0,0,0,1,3,0,0,0,0,0,0,0
544,17655474,0,0,1,0,5,0,0,1,1,1,6,0,0,1,0,4,6,0
545,17662205,0,0,6,5,10,0,0,0,0,1,7,0,0,0,0,0,0,0
546,17669492,0,0,2,2,8,0,0,0,0,3,10,0,0,0,0,0,0,0
547,17695998,0,1,2,7,14,0,0,0,0,0,4,0,0,0,0,0,0,0
548,17713428,0,1,2,6,16,0,0,0,0,0,2,0,0,0,0,0,0,0
549,17716286,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
550,17736058,0,0,2,2,9,0,0,1,0,2,9,0,0,0,0,0,0,0
551,17743491,0,0,0,1,5,0,0,0,3,6,9,0,0,1,1,3,4,0
552,17750054,0,0,2,2,7,0,0,0,0,2,8,0,0,0,0,0,3,0
553,17827646,0,0,0,0,8,0,0,0,2,0,5,0,0,0,0,2,7,0
554,17839140,0,0,1,0,2,1,1,0,1,2,10,0,0,0,0,1,5,0
555,17846863,0,1,1,0,9,0,0,0,0,0,4,0,0,0,0,2,7,0
556,17848689,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
557,17856206,0,0,1,2,7,0,0,0,0,4,12,0,0,0,0,0,0,0
558,1786497,0,1,2,2,6,0,0,0,0,2,4,0,0,0,0,1,7,0
559,17877246,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
560,17900059,0,0,0,0,1,0,0,1,2,3,9,0,0,0,0,1,7,0
561,17900804,0,1,2,1,7,0,0,0,2,3,10,0,0,0,0,0,0,0
562,17916753,0,1,0,1,3,0,0,0,2,2,5,0,0,0,0,1,9,0
563,17919113,0,1,0,1,3,0,0,0,3,3,7,0,0,0,0,1,7,0
564,17920872,0,0,0,0,0,0,1,0,0,0,1,1,1,0,4,1,15,1
565,17923122,0,0,0,0,1,0,0,0,1,7,17,0,0,0,0,0,0,0
566,17923915,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
567,17926026,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
568,1793477,0,1,2,1,5,0,0,0,0,2,4,0,0,0,0,1,8,0
569,17937076,0,0,0,4,9,0,0,0,3,3,4,0,0,1,1,3,5,0
570,17939004,0,1,2,1,4,0,0,0,0,2,5,0,0,0,0,1,8,0
571,17972809,1,0,0,0,7,0,0,0,2,4,8,0,0,0,0,1,2,0
572,17974943,1,0,3,3,8,0,0,0,1,2,8,0,0,0,0,0,1,0
573,17988132,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
574,18019271,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
575,18040508,0,0,1,5,12,0,0,0,0,1,7,0,0,0,0,0,0,0
576,18043400,0,0,0,3,7,0,0,0,2,3,11,0,0,0,0,0,0,0
577,18078917,0,0,1,1,6,0,0,0,0,4,12,0,0,0,0,0,0,0
578,18086393,0,0,2,2,8,0,0,0,0,2,9,0,0,0,0,0,1,0
579,18086806,1,0,0,0,1,1,1,0,3,0,8,0,2,0,1,1,5,1
580,18092921,0,1,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
581,18093507,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
582,18112234,0,0,1,3,7,0,0,0,1,3,11,0,0,0,0,0,0,0
583,18120251,0,0,1,0,9,0,0,0,2,0,2,0,0,1,0,1,6,0
584,18127989,0,0,3,3,11,0,0,0,0,1,6,0,0,0,0,0,1,0
585,18133636,0,0,2,7,18,0,0,0,0,0,1,0,0,0,0,0,0,0
586,18136263,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
587,18140044,0,0,3,1,10,0,0,0,1,2,6,0,0,0,0,1,3,0
588,18142997,0,0,1,1,6,0,0,0,0,4,12,0,0,0,0,0,0,0
589,18151294,0,0,3,1,10,0,0,0,1,2,6,0,0,0,0,1,3,0
590,18160736,0,0,0,0,0,0,0,0,5,4,10,0,0,0,1,1,6,0
591,18198425,0,0,0,5,12,0,0,0,1,1,7,0,0,0,0,0,0,0
592,18206320,0,0,2,1,8,0,0,1,2,1,5,0,0,0,0,2,4,0
593,18214182,0,0,2,1,5,0,0,1,0,3,8,0,0,0,0,0,4,0
594,18214777,0,0,2,1,5,0,0,1,0,3,7,0,0,0,0,0,5,0
595,18214855,0,0,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
596,18255315,0,0,4,3,10,0,0,0,0,2,7,0,0,0,0,0,0,0
597,18256323,0,0,1,0,5,0,1,0,0,3,9,0,0,0,0,1,5,0
598,18270200,0,0,0,3,8,0,0,0,2,3,10,0,0,0,0,0,0,0
599,18294162,0,0,2,2,9,0,0,0,0,2,6,0,0,0,0,0,3,0
600,18308295,0,1,1,1,4,0,0,0,3,3,11,1,0,0,0,1,2,0
601,18311389,0,0,1,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0
602,18312877,0,0,0,0,1,0,0,0,1,2,5,0,0,0,1,5,13,0
603,18343095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,18,0
604,18344628,0,1,2,2,6,0,0,0,0,3,7,0,0,0,0,0,4,0
605,18359579,0,0,1,0,5,0,1,0,0,0,8,0,0,0,0,2,6,0
606,18374193,0,1,0,1,1,0,0,0,1,0,3,0,0,0,0,5,14,0
607,18375126,0,1,2,7,14,0,0,0,0,0,4,0,0,0,0,0,0,0
608,18396548,0,1,2,3,7,0,0,0,0,4,11,0,0,0,0,0,0,0
609,1840652,0,0,1,4,9,0,0,0,1,2,8,0,0,0,0,0,0,0
610,18430077,0,0,2,7,18,0,0,0,0,0,1,0,0,0,0,0,0,0
611,18430429,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
612,18431681,0,0,0,0,0,0,0,1,2,7,16,0,0,0,0,0,1,0
613,18444705,0,0,5,3,10,0,0,0,0,3,7,0,0,0,0,0,0,0
614,18449116,0,0,3,0,10,0,0,0,2,0,2,0,0,0,1,1,5,0
615,18459966,0,1,0,1,3,0,0,0,2,2,7,0,0,0,0,1,7,0
616,18475983,0,0,0,0,3,0,0,1,1,1,8,0,0,0,2,4,8,0
617,18476002,0,0,0,4,10,0,0,0,1,2,9,0,0,0,0,0,0,0
618,18483916,0,0,0,1,6,0,0,0,0,5,14,0,0,0,0,0,0,0
619,18486701,0,1,2,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0
620,18543974,0,0,0,0,1,0,0,0,1,2,5,0,0,0,1,5,13,0
621,18548210,0,0,2,1,6,0,0,0,0,2,8,0,0,0,0,0,4,0
622,18548337,0,0,4,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
623,18562392,0,0,5,3,10,0,0,0,0,3,7,0,0,0,0,0,0,0
624,18568935,1,0,0,0,5,0,0,0,2,4,9,0,0,0,0,1,3,0
625,18569799,1,0,0,0,1,1,1,0,3,0,8,0,2,0,1,1,5,1
626,18582880,0,1,1,7,15,0,0,0,0,2,3,0,0,0,0,0,0,0
627,18584280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,18,0
628,18587826,0,0,0,3,7,0,0,0,2,3,11,0,0,0,0,0,0,0
629,18635974,0,0,1,0,4,0,1,0,0,0,7,0,0,0,1,2,7,0
630,18664192,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
631,18671882,0,1,2,6,13,0,0,0,0,0,5,0,0,0,0,0,0,0
632,18672437,0,0,2,1,8,0,0,1,2,1,4,0,0,0,0,2,5,0
633,18673898,0,0,2,2,8,0,0,1,0,2,6,0,0,0,0,0,3,0
634,18688265,0,1,1,6,13,0,0,0,0,2,5,0,0,0,0,0,0,0
635,18703515,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
636,18731801,0,0,1,1,2,0,0,0,2,5,14,0,0,0,0,0,1,0
637,18748311,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
638,18763589,0,0,2,2,7,0,0,0,0,3,11,0,0,0,0,0,0,0
639,18767697,0,0,0,1,3,0,0,0,3,6,11,0,0,0,1,2,5,0
640,18771012,0,0,2,2,8,0,0,1,0,2,6,0,0,0,0,0,3,0
641,18773204,0,0,2,2,8,0,0,1,0,3,10,0,0,0,0,0,0,0
642,18783863,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
643,18784584,0,0,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
644,18788008,0,0,5,5,11,0,0,0,0,2,6,0,0,0,0,0,0,0
645,18791464,0,0,0,0,0,0,0,1,1,7,16,0,0,0,0,1,2,0
646,18794941,0,0,3,3,11,0,0,0,0,1,6,0,0,0,0,0,1,0
647,18805630,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
648,18810141,0,0,2,1,8,0,0,0,1,2,3,0,0,0,0,1,8,0
